,x1,y1,z1,x2,y2,z2,status
0,0.025731,0.05141,-0.018056,0.007972,0.053899,-0.033191,1.0
1,0.025773,0.051444,-0.018052,0.008051,0.053969,-0.033123,1.0
2,0.025901,0.051467,-0.018048,0.008085,0.054049,-0.033078,1.0
3,0.026115,0.051506,-0.018089,0.008045,0.054113,-0.032983,1.0
4,0.026249,0.051545,-0.018136,0.008029,0.054174,-0.032933,1.0
5,0.026527,0.051615,-0.01822,0.008028,0.054284,-0.032861,1.0
6,0.026763,0.051677,-0.018257,0.008063,0.054399,-0.032754,1.0
7,0.026863,0.051716,-0.018278,0.00811,0.054494,-0.032682,1.0
8,0.026996,0.051751,-0.018335,0.008255,0.054693,-0.032527,1.0
9,0.02701,0.051687,-0.018379,0.008395,0.054887,-0.032337,1.0
10,0.026954,0.051661,-0.018432,0.008556,0.055116,-0.03217,1.0
11,0.026916,0.051678,-0.018461,0.008642,0.055225,-0.032091,1.0
12,0.026768,0.051712,-0.018495,0.008799,0.05538,-0.03196,1.0
13,0.026561,0.051709,-0.018498,0.008928,0.055486,-0.031852,1.0
14,0.026455,0.051711,-0.018502,0.008995,0.055513,-0.031823,1.0
15,0.026241,0.051677,-0.018509,0.009059,0.055521,-0.031803,1.0
16,0.026008,0.051646,-0.018505,0.009052,0.055499,-0.031815,1.0
17,0.025886,0.051658,-0.018514,0.009045,0.055488,-0.031825,1.0
18,0.025624,0.051691,-0.018523,0.009,0.055472,-0.03183,1.0
19,0.025385,0.051713,-0.018498,0.008979,0.055481,-0.031831,1.0
20,0.025275,0.05171,-0.018481,0.008967,0.055482,-0.031831,1.0
21,0.025057,0.051726,-0.018449,0.008991,0.055474,-0.031842,1.0
22,0.024894,0.051743,-0.01842,0.009018,0.055457,-0.031853,1.0
23,0.024779,0.051747,-0.01841,0.009063,0.055451,-0.03188,1.0
24,0.024722,0.051742,-0.018417,0.009072,0.055463,-0.031889,1.0
25,0.024616,0.051735,-0.01841,0.009058,0.055463,-0.031898,1.0
26,0.024568,0.051736,-0.018387,0.009015,0.055433,-0.03192,1.0
27,0.02453,0.051688,-0.018339,0.009004,0.055427,-0.031953,1.0
28,0.024477,0.051644,-0.018293,0.009001,0.055426,-0.031961,1.0
29,0.024333,0.05159,-0.018188,0.009018,0.055414,-0.031969,1.0
30,0.024182,0.051616,-0.018134,0.009033,0.055405,-0.031967,1.0
31,0.024098,0.051633,-0.018122,0.009058,0.055393,-0.031968,1.0
32,0.023872,0.051649,-0.018116,0.009108,0.055379,-0.031987,1.0
33,0.023602,0.051642,-0.018086,0.009173,0.055372,-0.032033,1.0
34,0.023461,0.051642,-0.018078,0.009239,0.055394,-0.032075,1.0
35,0.023263,0.051608,-0.018023,0.009376,0.055523,-0.032263,1.0
36,0.02312,0.051522,-0.017985,0.009475,0.055614,-0.032512,1.0
37,0.023098,0.051457,-0.018014,0.009516,0.055693,-0.032751,1.0
38,0.023089,0.051428,-0.018042,0.009554,0.055758,-0.032881,1.0
39,0.02305,0.051361,-0.018097,0.009682,0.05592,-0.033162,1.0
40,0.023023,0.051326,-0.018141,0.009816,0.056047,-0.033311,1.0
41,0.023026,0.051316,-0.018155,0.009885,0.056054,-0.033338,1.0
42,0.02304,0.051282,-0.018151,0.009993,0.05602,-0.033335,1.0
43,0.023037,0.051284,-0.018136,0.010131,0.056014,-0.033279,1.0
44,0.023052,0.051289,-0.018134,0.010282,0.055906,-0.033097,1.0
45,0.023067,0.05129,-0.01814,0.010337,0.055876,-0.033015,1.0
46,0.023111,0.051283,-0.018154,0.010388,0.055815,-0.032779,1.0
47,0.02315,0.05127,-0.018159,0.010416,0.055613,-0.032461,1.0
48,0.02316,0.051265,-0.018164,0.010417,0.055469,-0.032258,1.0
49,0.023165,0.051265,-0.018165,0.010414,0.055206,-0.031812,1.0
50,0.023165,0.051273,-0.018165,0.010424,0.054918,-0.031319,1.0
51,0.023173,0.05128,-0.018191,0.010533,0.054776,-0.03095,1.0
52,0.023171,0.051285,-0.018213,0.010637,0.054824,-0.030834,1.0
53,0.023167,0.051289,-0.01826,0.010858,0.055084,-0.030663,1.0
54,0.023163,0.051258,-0.018277,0.011048,0.055354,-0.030513,1.0
55,0.023166,0.051239,-0.018286,0.011143,0.055454,-0.030424,1.0
56,0.023194,0.051207,-0.018299,0.011367,0.05567,-0.030237,1.0
57,0.023217,0.051192,-0.018312,0.01156,0.055848,-0.030084,1.0
58,0.023224,0.051168,-0.01833,0.01177,0.055988,-0.029987,1.0
59,0.023222,0.051153,-0.018342,0.011915,0.056046,-0.02996,1.0
60,0.023219,0.051125,-0.018363,0.012244,0.056123,-0.029949,1.0
61,0.023212,0.051111,-0.018373,0.012467,0.056163,-0.029891,1.0
62,0.023212,0.051104,-0.018373,0.012557,0.056138,-0.02985,1.0
63,0.023219,0.051104,-0.018354,0.012677,0.056102,-0.029757,1.0
64,0.023247,0.051115,-0.018328,0.012765,0.056032,-0.02962,1.0
65,0.023268,0.051113,-0.018318,0.012795,0.055956,-0.02956,1.0
66,0.023289,0.051108,-0.018311,0.01277,0.055871,-0.029418,1.0
67,0.023285,0.051117,-0.018303,0.012735,0.055941,-0.029341,1.0
68,0.023289,0.05111,-0.018309,0.012696,0.055987,-0.029334,1.0
69,0.023288,0.051109,-0.018317,0.01269,0.055991,-0.029344,1.0
70,0.023281,0.051098,-0.018331,0.012682,0.056081,-0.029386,1.0
71,0.023276,0.051089,-0.018331,0.012683,0.056223,-0.029458,1.0
72,0.023288,0.051085,-0.018303,0.012616,0.05627,-0.029473,1.0
73,0.02329,0.051085,-0.01829,0.012574,0.056288,-0.029457,1.0
74,0.023306,0.051092,-0.018286,0.012509,0.056342,-0.029426,1.0
75,0.023321,0.051095,-0.018291,0.01244,0.056392,-0.029406,1.0
76,0.023325,0.051095,-0.018297,0.012422,0.056403,-0.029399,1.0
77,0.023324,0.051091,-0.018301,0.012381,0.056458,-0.029372,1.0
78,0.023325,0.051083,-0.018294,0.012362,0.056488,-0.029357,1.0
79,0.023331,0.051085,-0.018286,0.012381,0.056487,-0.02935,1.0
80,0.02334,0.051082,-0.018289,0.012447,0.056524,-0.029315,1.0
81,0.023344,0.051086,-0.018305,0.012536,0.056643,-0.029306,1.0
82,0.023344,0.051087,-0.018305,0.012659,0.056739,-0.029286,1.0
83,0.023344,0.051092,-0.018307,0.01272,0.056759,-0.029266,1.0
84,0.023345,0.05109,-0.018302,0.012839,0.056812,-0.029215,1.0
85,0.023344,0.051088,-0.018304,0.012991,0.056896,-0.029156,1.0
86,0.023344,0.051087,-0.018305,0.01308,0.056942,-0.02914,1.0
87,0.023344,0.051087,-0.018304,0.013271,0.057057,-0.029093,1.0
88,0.023343,0.051084,-0.018319,0.013524,0.057173,-0.029061,1.0
89,0.023341,0.051079,-0.01833,0.013809,0.05736,-0.029044,1.0
90,0.023345,0.051071,-0.018336,0.013942,0.057426,-0.029002,1.0
91,0.023347,0.051047,-0.018354,0.014246,0.057448,-0.028858,1.0
92,0.023345,0.051037,-0.018369,0.01468,0.05757,-0.028719,1.0
93,0.023345,0.051032,-0.018366,0.015106,0.057786,-0.028574,1.0
94,0.023346,0.051035,-0.018363,0.015333,0.057884,-0.028509,1.0
95,0.023347,0.051043,-0.018358,0.015759,0.058032,-0.028361,1.0
96,0.023351,0.051043,-0.018364,0.0161,0.058133,-0.028262,1.0
97,0.023356,0.051039,-0.018367,0.016194,0.058154,-0.02822,1.0
98,0.023356,0.051043,-0.018365,0.016327,0.058127,-0.028155,1.0
99,0.023362,0.05105,-0.01836,0.016435,0.058072,-0.028195,1.0
