,x1,y1,z1,x2,y2,z2,status
0,0.055456,0.072635,-0.040403,0.070573,0.050638,-0.052954,1.0
1,0.05627,0.072301,-0.040349,0.069508,0.050651,-0.052855,1.0
2,0.057179,0.071841,-0.040289,0.068319,0.050663,-0.052835,1.0
3,0.05762,0.071582,-0.040274,0.067694,0.050692,-0.052836,1.0
4,0.058491,0.071069,-0.040269,0.066235,0.050797,-0.052787,1.0
5,0.05931,0.070574,-0.040297,0.064799,0.050883,-0.052716,1.0
6,0.060086,0.070062,-0.040342,0.063361,0.050997,-0.052644,1.0
7,0.060525,0.069763,-0.040362,0.062645,0.051085,-0.052597,1.0
8,0.061396,0.069061,-0.040357,0.061342,0.051246,-0.052486,1.0
9,0.062259,0.068043,-0.040287,0.060234,0.051414,-0.052344,1.0
10,0.06313,0.066824,-0.040121,0.05934,0.051597,-0.052204,1.0
11,0.063605,0.066228,-0.039968,0.058982,0.051683,-0.05215,1.0
12,0.064519,0.065147,-0.039451,0.058461,0.051888,-0.052113,1.0
13,0.065403,0.063999,-0.038688,0.058084,0.052068,-0.052059,1.0
14,0.065761,0.063427,-0.038288,0.05795,0.052121,-0.052039,1.0
15,0.066325,0.062401,-0.037487,0.057723,0.0522,-0.05198,1.0
16,0.066807,0.061778,-0.036779,0.057561,0.052338,-0.051935,1.0
17,0.067301,0.061476,-0.036257,0.057497,0.052405,-0.0519,1.0
18,0.067524,0.061405,-0.036074,0.057448,0.052442,-0.051877,1.0
19,0.067893,0.061336,-0.03581,0.057285,0.052535,-0.051851,1.0
20,0.068239,0.061362,-0.035645,0.05719,0.052559,-0.051867,1.0
21,0.068432,0.061364,-0.035595,0.057121,0.052555,-0.051846,1.0
22,0.068786,0.061277,-0.035555,0.056898,0.052515,-0.051742,1.0
23,0.069108,0.06124,-0.035535,0.056596,0.052476,-0.051619,1.0
24,0.06929,0.061215,-0.0355,0.05644,0.052455,-0.051569,1.0
25,0.069697,0.061082,-0.035402,0.056121,0.052446,-0.051455,1.0
26,0.07014,0.060826,-0.035295,0.05572,0.052497,-0.051234,1.0
27,0.070556,0.060548,-0.035177,0.055324,0.052541,-0.05097,1.0
28,0.070786,0.06042,-0.035125,0.055149,0.052509,-0.050804,1.0
29,0.071287,0.060204,-0.035051,0.054752,0.052419,-0.050381,1.0
30,0.071792,0.060029,-0.034976,0.05432,0.05231,-0.049942,1.0
31,0.072022,0.059974,-0.034933,0.054181,0.052238,-0.049769,1.0
32,0.072419,0.059959,-0.034872,0.054035,0.052018,-0.049499,1.0
33,0.072763,0.05999,-0.034864,0.053907,0.051784,-0.049308,1.0
34,0.073046,0.059997,-0.034914,0.05382,0.051608,-0.04934,1.0
35,0.073133,0.059974,-0.034939,0.053813,0.051567,-0.049476,1.0
36,0.07322,0.059947,-0.034954,0.05389,0.051574,-0.049795,1.0
37,0.073167,0.060011,-0.034925,0.054072,0.051556,-0.050104,1.0
38,0.0731,0.06004,-0.034904,0.054171,0.051537,-0.050231,1.0
39,0.072938,0.060027,-0.034881,0.054307,0.051457,-0.050354,1.0
40,0.0728,0.059955,-0.034866,0.054442,0.051348,-0.050395,1.0
41,0.072607,0.059855,-0.034907,0.054618,0.05127,-0.050393,1.0
42,0.072482,0.059808,-0.034952,0.054721,0.051253,-0.050417,1.0
43,0.072192,0.059707,-0.035055,0.054847,0.051267,-0.050434,1.0
44,0.071837,0.059657,-0.035199,0.054943,0.051252,-0.050395,1.0
45,0.071681,0.059674,-0.035284,0.055006,0.051226,-0.050375,1.0
46,0.071421,0.059699,-0.035388,0.055099,0.051179,-0.050384,1.0
47,0.071211,0.059668,-0.035415,0.055143,0.051216,-0.050479,1.0
48,0.07117,0.059634,-0.035412,0.055136,0.051241,-0.050531,1.0
49,0.0712,0.059545,-0.035381,0.055116,0.051229,-0.050576,1.0
50,0.071323,0.059481,-0.035352,0.055106,0.051208,-0.050575,1.0
51,0.071516,0.059494,-0.035292,0.055051,0.051233,-0.050576,1.0
52,0.071645,0.059519,-0.03526,0.055003,0.051231,-0.050566,1.0
53,0.071924,0.059538,-0.035187,0.054961,0.051184,-0.050594,1.0
54,0.07215,0.059498,-0.035091,0.054939,0.051193,-0.050649,1.0
55,0.072254,0.059456,-0.035022,0.054935,0.0512,-0.05069,1.0
56,0.072451,0.059338,-0.034817,0.054926,0.05121,-0.05081,1.0
57,0.072571,0.059207,-0.034527,0.054942,0.051237,-0.050968,1.0
58,0.072598,0.05913,-0.034152,0.054951,0.051292,-0.051069,1.0
59,0.072581,0.059116,-0.033951,0.054953,0.051316,-0.051088,1.0
60,0.07253,0.059103,-0.033545,0.054959,0.051333,-0.051073,1.0
61,0.072457,0.05907,-0.033207,0.054948,0.051286,-0.05104,1.0
62,0.072428,0.059047,-0.033064,0.05494,0.051278,-0.051047,1.0
63,0.072437,0.059001,-0.032828,0.054854,0.051299,-0.051108,1.0
64,0.072474,0.059006,-0.032664,0.054715,0.051299,-0.051154,1.0
65,0.072486,0.059015,-0.032566,0.05468,0.051233,-0.051226,1.0
66,0.072495,0.059015,-0.032527,0.054655,0.051219,-0.051266,1.0
67,0.072539,0.059021,-0.032456,0.054593,0.051239,-0.051388,1.0
68,0.072564,0.059051,-0.032401,0.054565,0.051224,-0.051524,1.0
69,0.072582,0.059064,-0.032379,0.054552,0.051205,-0.051588,1.0
70,0.072636,0.059105,-0.032345,0.054491,0.051165,-0.051646,1.0
71,0.07275,0.059152,-0.032247,0.054389,0.051168,-0.051635,1.0
72,0.072885,0.059152,-0.0321,0.054298,0.051194,-0.051616,1.0
73,0.072946,0.059121,-0.032029,0.054283,0.051198,-0.051614,1.0
74,0.073055,0.05904,-0.031908,0.054273,0.051209,-0.051624,1.0
75,0.073144,0.058987,-0.031812,0.05428,0.051249,-0.051671,1.0
76,0.073175,0.058982,-0.031749,0.054277,0.051333,-0.051706,1.0
77,0.073169,0.058985,-0.03172,0.054275,0.05136,-0.051723,1.0
78,0.073162,0.059015,-0.031654,0.054301,0.051391,-0.051777,1.0
79,0.073148,0.059056,-0.031553,0.054328,0.05146,-0.051851,1.0
80,0.07314,0.059062,-0.031481,0.054354,0.051517,-0.051909,1.0
81,0.073138,0.058998,-0.031312,0.054414,0.051704,-0.052081,1.0
82,0.073145,0.058878,-0.031119,0.054426,0.051921,-0.052326,1.0
83,0.073142,0.058821,-0.031016,0.054411,0.052013,-0.052457,1.0
84,0.073137,0.058769,-0.030837,0.054349,0.052099,-0.052717,1.0
85,0.07313,0.058828,-0.030735,0.054223,0.052065,-0.05297,1.0
86,0.073118,0.058923,-0.030655,0.054122,0.051961,-0.053217,1.0
87,0.073115,0.058964,-0.030614,0.054062,0.051932,-0.053327,1.0
88,0.0731,0.059039,-0.03053,0.053998,0.051928,-0.053504,1.0
89,0.073109,0.059101,-0.030448,0.053997,0.051927,-0.053587,1.0
90,0.073121,0.059112,-0.030401,0.054008,0.05191,-0.053602,1.0
91,0.073185,0.059115,-0.030303,0.054003,0.051892,-0.053611,1.0
92,0.073315,0.059065,-0.030204,0.053973,0.051911,-0.053575,1.0
93,0.073399,0.059013,-0.03016,0.053951,0.051924,-0.053557,1.0
94,0.073575,0.058846,-0.030079,0.053899,0.051961,-0.053548,1.0
95,0.073744,0.058664,-0.030049,0.053833,0.052018,-0.053562,1.0
96,0.073907,0.058585,-0.030043,0.053737,0.052073,-0.05358,1.0
97,0.073953,0.058584,-0.030044,0.053687,0.052102,-0.05359,1.0
98,0.073984,0.058584,-0.030047,0.053619,0.052156,-0.053608,1.0
99,0.073967,0.058567,-0.030059,0.053595,0.052168,-0.053598,1.0
100,0.07395,0.058547,-0.030067,0.053592,0.052196,-0.053587,1.0
101,0.073916,0.058508,-0.030089,0.05356,0.052293,-0.053572,1.0
102,0.073884,0.058454,-0.030078,0.053596,0.052382,-0.053573,1.0
103,0.073852,0.058368,-0.030047,0.053666,0.052482,-0.053583,1.0
104,0.073846,0.058314,-0.030012,0.053673,0.052548,-0.053593,1.0
105,0.07381,0.058185,-0.029926,0.053686,0.052688,-0.053639,1.0
106,0.073845,0.058032,-0.029861,0.053717,0.052807,-0.053683,1.0
107,0.073864,0.057952,-0.029826,0.053719,0.052864,-0.053714,1.0
108,0.073887,0.057839,-0.029733,0.053692,0.052968,-0.0538,1.0
109,0.073917,0.057801,-0.029624,0.053643,0.053042,-0.053867,1.0
110,0.073903,0.057753,-0.029519,0.053666,0.05309,-0.053898,1.0
111,0.073906,0.057699,-0.029472,0.053679,0.053114,-0.053918,1.0
112,0.073926,0.0576,-0.029375,0.053667,0.053142,-0.053968,1.0
113,0.073946,0.057538,-0.029291,0.053672,0.053132,-0.053997,1.0
114,0.073945,0.057507,-0.029271,0.0537,0.053132,-0.053996,1.0
115,0.073955,0.057481,-0.029248,0.053714,0.053168,-0.054024,1.0
116,0.073975,0.057453,-0.029235,0.0537,0.053176,-0.054025,1.0
117,0.073999,0.05734,-0.029207,0.053717,0.053182,-0.053985,1.0
118,0.074014,0.057281,-0.029179,0.053705,0.053202,-0.053988,1.0
119,0.074072,0.057202,-0.029076,0.053651,0.053219,-0.054003,1.0
120,0.074149,0.057122,-0.028911,0.053601,0.053205,-0.054025,1.0
121,0.074215,0.05699,-0.028721,0.053612,0.053223,-0.054015,1.0
122,0.074254,0.056898,-0.028612,0.053613,0.053253,-0.054016,1.0
123,0.074312,0.056629,-0.028379,0.053637,0.053336,-0.053976,1.0
124,0.074353,0.056256,-0.028196,0.053687,0.053428,-0.05392,1.0
125,0.074369,0.056094,-0.028135,0.053696,0.053462,-0.05391,1.0
126,0.074405,0.055909,-0.028057,0.053661,0.053482,-0.053955,1.0
127,0.074431,0.055937,-0.028024,0.053592,0.053427,-0.054007,1.0
128,0.074436,0.055989,-0.028001,0.053564,0.053394,-0.054038,1.0
129,0.074479,0.056115,-0.02789,0.053513,0.053332,-0.054108,1.0
130,0.074533,0.056202,-0.027721,0.053518,0.053361,-0.054157,1.0
131,0.07457,0.056123,-0.027595,0.0536,0.053518,-0.054171,1.0
132,0.074593,0.056013,-0.027558,0.053629,0.05363,-0.054173,1.0
133,0.07463,0.055802,-0.027527,0.053665,0.053831,-0.054232,1.0
134,0.074645,0.055746,-0.027536,0.053626,0.053888,-0.054395,1.0
135,0.074633,0.055755,-0.027533,0.053585,0.053878,-0.05448,1.0
136,0.074567,0.055773,-0.027504,0.053497,0.053874,-0.054665,1.0
137,0.074561,0.055798,-0.027444,0.053412,0.053937,-0.054818,1.0
138,0.074577,0.055794,-0.027417,0.053386,0.053978,-0.054872,1.0
139,0.074612,0.055824,-0.027357,0.053353,0.054099,-0.054943,1.0
140,0.074639,0.055889,-0.027235,0.053293,0.054286,-0.05504,1.0
141,0.074568,0.055838,-0.027138,0.053216,0.054412,-0.055116,1.0
142,0.074514,0.055794,-0.027122,0.053178,0.054416,-0.055121,1.0
143,0.074412,0.05579,-0.027126,0.053133,0.054396,-0.0551,1.0
144,0.074327,0.055863,-0.027141,0.053135,0.054397,-0.055085,1.0
145,0.074286,0.055921,-0.027147,0.053158,0.054399,-0.055083,1.0
146,0.07421,0.056066,-0.027175,0.053193,0.054407,-0.055081,1.0
147,0.074088,0.056154,-0.027257,0.053233,0.054433,-0.055069,1.0
148,0.073923,0.056169,-0.0274,0.053314,0.054524,-0.055026,1.0
149,0.073861,0.056149,-0.027474,0.053354,0.054598,-0.054979,1.0
150,0.073752,0.056026,-0.027626,0.053452,0.054847,-0.05487,1.0
151,0.073558,0.055776,-0.027918,0.053574,0.055148,-0.054709,1.0
152,0.073431,0.055636,-0.028123,0.053637,0.055259,-0.05463,1.0
153,0.073119,0.055375,-0.02872,0.053731,0.055441,-0.05448,1.0
154,0.07283,0.055019,-0.029516,0.053798,0.055596,-0.054329,1.0
155,0.072621,0.054556,-0.030448,0.053889,0.055705,-0.054197,1.0
156,0.053778,0.06868,-0.007189,0.097451,0.047981,-0.05368,0.0
157,0.054191,0.068523,-0.007247,0.097252,0.047807,-0.053511,0.0
158,0.054719,0.068305,-0.007301,0.097018,0.047578,-0.053289,0.0
159,0.055301,0.06808,-0.007327,0.096691,0.047314,-0.05306,0.0
160,0.055627,0.067955,-0.007332,0.0965,0.047178,-0.052958,0.0
161,0.056371,0.06769,-0.007272,0.096083,0.046958,-0.052813,0.0
162,0.05709,0.06739,-0.007146,0.095634,0.046771,-0.052759,0.0
163,0.057441,0.067213,-0.007053,0.095412,0.046695,-0.05277,0.0
164,0.058143,0.066791,-0.006786,0.094974,0.046581,-0.052879,0.0
165,0.058805,0.066291,-0.00645,0.094582,0.046475,-0.053056,0.0
166,0.059464,0.065753,-0.006067,0.094244,0.046402,-0.053253,0.0
167,0.059797,0.065459,-0.005854,0.094089,0.046371,-0.053355,0.0
168,0.060484,0.064812,-0.005375,0.093831,0.046319,-0.053579,0.0
169,0.061231,0.064165,-0.004848,0.093626,0.046352,-0.053835,0.0
170,0.061585,0.063853,-0.004571,0.093556,0.046379,-0.05396,0.0
171,0.062294,0.063244,-0.004003,0.093444,0.046427,-0.054227,0.0
172,0.062994,0.06271,-0.003424,0.093377,0.046434,-0.054442,0.0
173,0.063607,0.062285,-0.002891,0.093274,0.046356,-0.054598,0.0
174,0.063877,0.062107,-0.002629,0.09324,0.046311,-0.054652,0.0
175,0.064384,0.061887,-0.002168,0.093189,0.046201,-0.054716,0.0
176,0.064766,0.061727,-0.001787,0.093151,0.046092,-0.054749,0.0
177,0.064918,0.061649,-0.00163,0.093118,0.046063,-0.054748,0.0
178,0.065164,0.061574,-0.001381,0.093004,0.046049,-0.054706,0.0
179,0.065328,0.061587,-0.00119,0.092831,0.04602,-0.054633,0.0
180,0.065473,0.061659,-0.001074,0.092575,0.045956,-0.054573,0.0
181,0.065545,0.061705,-0.001048,0.092433,0.045912,-0.054547,0.0
182,0.06568,0.061743,-0.001031,0.092145,0.045819,-0.054463,0.0
183,0.065878,0.06175,-0.001044,0.091879,0.045749,-0.054371,0.0
184,0.066014,0.061754,-0.001065,0.091771,0.04572,-0.054307,0.0
185,0.066312,0.061732,-0.001124,0.091579,0.045687,-0.054148,0.0
186,0.066645,0.061689,-0.001216,0.091405,0.045654,-0.05393,0.0
187,0.066828,0.061665,-0.00127,0.091338,0.045623,-0.053796,0.0
188,0.067187,0.061597,-0.00143,0.091249,0.04555,-0.053517,0.0
189,0.067523,0.061487,-0.001605,0.091197,0.045521,-0.053261,0.0
190,0.067818,0.061334,-0.001781,0.091215,0.045539,-0.053071,0.0
191,0.067948,0.061254,-0.001875,0.091223,0.045576,-0.053002,0.0
192,0.068163,0.061114,-0.002029,0.09122,0.045645,-0.052913,0.0
193,0.068297,0.061014,-0.002114,0.0912,0.045695,-0.05286,0.0
194,0.068334,0.060985,-0.002132,0.09119,0.04571,-0.052836,0.0
195,0.068341,0.060943,-0.002131,0.091192,0.045739,-0.052791,0.0
196,0.068309,0.060909,-0.002095,0.091199,0.045766,-0.05274,0.0
197,0.068282,0.060844,-0.002056,0.091201,0.045774,-0.052702,0.0
198,0.068282,0.060806,-0.002042,0.091201,0.045779,-0.052682,0.0
199,0.06833,0.060703,-0.002014,0.091199,0.045808,-0.052606,0.0
200,0.068412,0.060587,-0.001988,0.091202,0.045836,-0.05251,0.0
201,0.068466,0.060552,-0.001994,0.091204,0.045848,-0.052453,0.0
202,0.068527,0.060507,-0.002059,0.091221,0.04586,-0.052299,0.0
203,0.06849,0.060516,-0.002178,0.091243,0.045829,-0.05211,0.0
204,0.068359,0.060689,-0.002366,0.091278,0.045758,-0.051911,0.0
205,0.068248,0.06083,-0.002504,0.091303,0.045702,-0.051806,0.0
206,0.067944,0.061167,-0.002884,0.091397,0.045563,-0.051613,0.0
207,0.067596,0.061541,-0.003439,0.091523,0.045409,-0.051416,0.0
208,0.067436,0.061706,-0.003763,0.091593,0.045342,-0.051302,0.0
209,0.067103,0.061964,-0.004495,0.091743,0.045249,-0.051057,0.0
210,0.066911,0.0621,-0.005268,0.091884,0.045206,-0.050774,0.0
211,0.066831,0.062125,-0.006025,0.091993,0.045226,-0.050469,0.0
212,0.066834,0.0621,-0.006383,0.09203,0.045259,-0.050326,0.0
213,0.066892,0.061982,-0.007029,0.092067,0.045381,-0.050026,0.0
214,0.067004,0.06178,-0.007562,0.092061,0.045565,-0.049734,0.0
