,x1,y1,z1,x2,y2,z2,status
0,0.059632,0.054125,-0.00979,0.074213,0.026561,-0.036256,1.0
1,0.059741,0.054031,-0.009652,0.074142,0.026564,-0.036259,1.0
2,0.059815,0.053927,-0.009538,0.074165,0.026575,-0.036251,1.0
3,0.059845,0.053936,-0.009501,0.074301,0.026596,-0.036262,1.0
4,0.059863,0.053954,-0.0095,0.074387,0.026624,-0.036286,1.0
5,0.059891,0.053971,-0.009535,0.074631,0.02673,-0.036368,1.0
6,0.059911,0.053969,-0.009612,0.075189,0.026959,-0.036607,1.0
7,0.059901,0.053962,-0.009683,0.07559,0.027153,-0.036833,1.0
8,0.059881,0.053987,-0.009863,0.0767,0.02783,-0.03757,1.0
9,0.059894,0.054072,-0.010135,0.07815,0.02886,-0.038655,1.0
10,0.059959,0.054181,-0.010511,0.079717,0.03006,-0.039956,1.0
11,0.060055,0.05426,-0.010718,0.080497,0.03075,-0.040624,1.0
12,0.060305,0.05446,-0.011062,0.082102,0.032171,-0.041746,1.0
13,0.060699,0.054618,-0.011248,0.083668,0.033263,-0.042498,1.0
14,0.060917,0.054667,-0.011257,0.084377,0.033533,-0.042724,1.0
15,0.061301,0.054667,-0.011207,0.08554,0.03369,-0.042867,1.0
16,0.061568,0.054662,-0.011149,0.08627,0.033656,-0.042699,1.0
17,0.061651,0.054657,-0.01115,0.086512,0.0336,-0.042547,1.0
18,0.061729,0.054642,-0.011172,0.086783,0.03347,-0.042193,1.0
19,0.061731,0.054581,-0.011232,0.086756,0.03343,-0.041775,1.0
20,0.061676,0.054483,-0.011317,0.0865,0.033557,-0.041351,1.0
21,0.061651,0.054438,-0.011353,0.086297,0.033674,-0.041169,1.0
22,0.061622,0.054383,-0.011391,0.085866,0.033976,-0.040863,1.0
23,0.061613,0.054373,-0.011399,0.085356,0.034348,-0.040617,1.0
24,0.061612,0.054378,-0.011394,0.085117,0.034513,-0.040516,1.0
25,0.061631,0.054394,-0.011369,0.084668,0.034832,-0.040258,1.0
26,0.061661,0.054402,-0.011352,0.084274,0.035165,-0.039967,1.0
27,0.061702,0.054398,-0.011354,0.083974,0.035484,-0.039704,1.0
28,0.061723,0.054395,-0.011359,0.083846,0.035621,-0.039585,1.0
29,0.06175,0.054383,-0.011352,0.083619,0.035867,-0.039332,1.0
30,0.061752,0.054368,-0.011346,0.083458,0.036022,-0.039051,1.0
31,0.061753,0.054358,-0.011348,0.083409,0.03606,-0.038897,1.0
32,0.061744,0.054345,-0.011365,0.083355,0.036114,-0.038615,1.0
33,0.061741,0.054329,-0.011371,0.083379,0.03618,-0.038455,1.0
34,0.061758,0.054322,-0.011366,0.08344,0.036252,-0.03842,1.0
35,0.061772,0.054331,-0.01136,0.083481,0.036296,-0.038438,1.0
36,0.061797,0.054335,-0.011326,0.083583,0.036419,-0.038532,1.0
37,0.061861,0.054315,-0.011291,0.083667,0.036605,-0.038589,1.0
38,0.0619,0.054292,-0.011283,0.083692,0.036713,-0.038564,1.0
39,0.062005,0.054269,-0.011281,0.083718,0.036959,-0.038432,1.0
40,0.062116,0.054243,-0.011304,0.083738,0.037235,-0.038233,1.0
41,0.062197,0.054213,-0.011345,0.083755,0.037514,-0.038007,1.0
42,0.06223,0.054195,-0.011365,0.083757,0.037646,-0.037893,1.0
43,0.062246,0.054186,-0.011381,0.083743,0.037915,-0.03765,1.0
44,0.062229,0.054196,-0.011371,0.083742,0.038161,-0.037445,1.0
45,0.062214,0.054199,-0.011366,0.083733,0.038263,-0.037355,1.0
46,0.062193,0.054202,-0.011355,0.083709,0.038456,-0.037191,1.0
47,0.062187,0.054208,-0.011355,0.083673,0.038586,-0.037042,1.0
48,0.062192,0.054209,-0.011355,0.083651,0.038624,-0.036982,1.0
49,0.062198,0.054198,-0.011365,0.083594,0.038653,-0.036883,1.0
50,0.062192,0.054168,-0.011397,0.083613,0.038636,-0.036808,1.0
51,0.062176,0.05413,-0.011461,0.083565,0.038551,-0.0367,1.0
52,0.062165,0.054132,-0.011499,0.083535,0.038521,-0.036652,1.0
53,0.062106,0.054148,-0.011572,0.083505,0.038511,-0.03652,1.0
54,0.062045,0.054182,-0.011655,0.083425,0.0386,-0.036326,1.0
55,0.062007,0.054195,-0.011699,0.083399,0.038691,-0.036257,1.0
56,0.061938,0.054212,-0.01179,0.083429,0.038879,-0.036145,1.0
57,0.061867,0.054244,-0.01186,0.083531,0.039042,-0.035996,1.0
58,0.061819,0.054296,-0.011896,0.083547,0.039169,-0.035816,1.0
59,0.061805,0.054326,-0.011914,0.083542,0.039193,-0.035723,1.0
60,0.061803,0.054427,-0.011965,0.083498,0.039061,-0.035512,1.0
61,0.061777,0.054629,-0.012059,0.08331,0.038675,-0.035195,1.0
62,0.061729,0.054922,-0.012217,0.083038,0.038131,-0.034835,1.0
63,0.061714,0.055086,-0.012326,0.082885,0.037808,-0.03466,1.0
64,0.06167,0.055425,-0.012557,0.082701,0.037048,-0.034334,1.0
65,0.061645,0.055663,-0.012725,0.082648,0.0363,-0.03394,1.0
66,0.061633,0.055756,-0.012775,0.082657,0.03596,-0.033757,1.0
67,0.061637,0.055848,-0.012822,0.082706,0.035374,-0.033478,1.0
68,0.061637,0.055889,-0.012826,0.08281,0.034986,-0.033327,1.0
69,0.061615,0.055906,-0.012808,0.082896,0.034883,-0.033305,1.0
70,0.061546,0.055969,-0.012765,0.083106,0.034872,-0.033325,1.0
71,0.061431,0.056071,-0.012717,0.083393,0.034863,-0.033346,1.0
72,0.061265,0.056187,-0.012624,0.083715,0.034797,-0.033354,1.0
73,0.061177,0.056243,-0.012565,0.083865,0.034756,-0.033332,1.0
74,0.061006,0.056356,-0.012454,0.084155,0.034663,-0.033245,1.0
75,0.060829,0.056437,-0.012351,0.084405,0.034592,-0.033159,1.0
76,0.060747,0.056442,-0.012318,0.084509,0.034566,-0.033119,1.0
77,0.060626,0.056482,-0.012276,0.084722,0.034495,-0.033039,1.0
78,0.060539,0.056533,-0.012222,0.084883,0.034438,-0.032997,1.0
79,0.06052,0.056613,-0.012144,0.084986,0.034409,-0.032977,1.0
80,0.049344,0.051523,-0.024069,0.040241,0.059027,-0.044166,0.0
81,0.049715,0.051535,-0.024073,0.040155,0.058851,-0.044302,0.0
82,0.049883,0.051537,-0.024067,0.040094,0.05874,-0.044367,0.0
83,0.050223,0.051491,-0.024031,0.039977,0.058447,-0.044456,0.0
84,0.050596,0.051432,-0.023977,0.039807,0.058119,-0.04444,0.0
85,0.050791,0.05137,-0.023921,0.039747,0.057982,-0.044396,0.0
86,0.051155,0.051239,-0.023821,0.039643,0.057734,-0.044234,0.0
87,0.051474,0.051202,-0.023795,0.039634,0.057517,-0.044025,0.0
88,0.051756,0.05114,-0.023742,0.039649,0.057381,-0.043781,0.0
89,0.051865,0.051122,-0.023721,0.039659,0.057333,-0.043617,0.0
90,0.052013,0.051125,-0.023726,0.039743,0.057169,-0.043281,0.0
91,0.05202,0.051108,-0.023702,0.039737,0.056973,-0.042931,0.0
92,0.052005,0.0511,-0.023687,0.039674,0.056839,-0.042722,0.0
93,0.051946,0.051179,-0.023605,0.039595,0.056481,-0.042334,0.0
94,0.051816,0.051309,-0.023386,0.039532,0.056081,-0.042004,0.0
95,0.051646,0.051513,-0.023144,0.039493,0.055777,-0.041753,0.0
96,0.051557,0.0516,-0.023035,0.039504,0.055701,-0.041663,0.0
97,0.051372,0.051656,-0.02282,0.039579,0.055693,-0.041568,0.0
98,0.051381,0.051501,-0.022584,0.039646,0.05577,-0.041536,0.0
99,0.05144,0.051358,-0.022471,0.039655,0.055819,-0.041504,0.0
100,0.05148,0.051092,-0.022293,0.0397,0.055858,-0.041471,0.0
101,0.051525,0.050761,-0.02211,0.039796,0.055953,-0.041456,0.0
102,0.05163,0.05048,-0.022013,0.039842,0.056056,-0.041399,0.0
103,0.051732,0.05041,-0.021988,0.039859,0.056075,-0.041364,0.0
104,0.051882,0.050469,-0.021968,0.039851,0.056068,-0.041305,0.0
105,0.051994,0.050664,-0.021978,0.039842,0.056007,-0.041289,0.0
106,0.052043,0.050758,-0.021992,0.039842,0.055992,-0.041294,0.0
107,0.052172,0.050806,-0.021992,0.039854,0.056044,-0.041311,0.0
108,0.052424,0.050651,-0.021963,0.039905,0.056165,-0.041317,0.0
109,0.052845,0.050285,-0.021925,0.039981,0.056307,-0.041306,0.0
110,0.053098,0.050001,-0.021896,0.040039,0.056369,-0.041301,0.0
111,0.05362,0.049296,-0.021867,0.040168,0.056476,-0.041243,0.0
112,0.054218,0.048512,-0.021857,0.040288,0.056579,-0.04117,0.0
113,0.054993,0.047826,-0.021985,0.040388,0.056689,-0.041099,0.0
114,0.055391,0.047549,-0.022117,0.040461,0.05674,-0.041076,0.0
115,0.05613,0.047057,-0.022474,0.040626,0.056809,-0.04106,0.0
116,0.056482,0.046843,-0.022705,0.04073,0.056825,-0.041062,0.0
117,0.057089,0.046514,-0.023236,0.040903,0.056845,-0.041072,0.0
118,0.057579,0.046286,-0.023796,0.041041,0.056896,-0.04109,0.0
119,0.057938,0.04621,-0.02429,0.041182,0.056941,-0.041107,0.0
120,0.058147,0.046402,-0.02469,0.041298,0.05694,-0.041103,0.0
121,0.05819,0.046623,-0.024895,0.04133,0.056938,-0.041103,0.0
122,0.058137,0.047243,-0.025271,0.041383,0.056902,-0.041116,0.0
123,0.058064,0.047587,-0.025451,0.041418,0.056864,-0.041137,0.0
124,0.057885,0.048325,-0.025833,0.041436,0.056783,-0.04118,0.0
125,0.057724,0.048998,-0.026158,0.041395,0.056712,-0.041178,0.0
126,0.05747,0.049538,-0.026386,0.041344,0.056602,-0.041131,0.0
127,0.057329,0.049799,-0.026476,0.041333,0.05652,-0.041092,0.0
128,0.057094,0.050329,-0.026602,0.041288,0.056378,-0.040992,0.0
129,0.0568,0.050862,-0.026627,0.04127,0.056235,-0.040897,0.0
130,0.056635,0.051091,-0.026605,0.041259,0.056169,-0.040852,0.0
131,0.05626,0.051488,-0.026519,0.041222,0.05605,-0.040772,0.0
132,0.055913,0.051842,-0.026369,0.041172,0.055958,-0.040691,0.0
133,0.055656,0.05213,-0.026146,0.041153,0.055892,-0.040627,0.0
134,0.055556,0.052257,-0.026012,0.041146,0.055869,-0.040601,0.0
135,0.055339,0.052515,-0.025748,0.041145,0.055846,-0.040567,0.0
136,0.055167,0.052732,-0.025529,0.041147,0.055821,-0.040547,0.0
137,0.05511,0.052834,-0.025415,0.041157,0.055796,-0.04054,0.0
138,0.05503,0.052993,-0.025209,0.041155,0.055733,-0.040512,0.0
139,0.055008,0.053113,-0.025026,0.041136,0.055669,-0.040453,0.0
140,0.055006,0.053224,-0.024911,0.041125,0.055622,-0.04038,0.0
