,x1,y1,z1,x2,y2,z2,status
0,0.021015,0.051838,-0.031485,0.055735,0.047959,-0.044603,1.0
1,0.021084,0.051832,-0.031488,0.05569,0.048346,-0.044407,1.0
2,0.021221,0.051821,-0.031504,0.055736,0.049411,-0.044233,1.0
3,0.021313,0.051816,-0.031508,0.055699,0.0507,-0.044079,1.0
4,0.021336,0.051815,-0.03151,0.055686,0.05137,-0.043937,1.0
5,0.021323,0.051805,-0.031524,0.055818,0.052687,-0.043811,1.0
6,0.021269,0.051788,-0.031555,0.055688,0.05427,-0.043723,1.0
7,0.021234,0.051794,-0.031562,0.055703,0.055923,-0.043629,1.0
8,0.021216,0.051795,-0.03156,0.055696,0.056678,-0.043604,1.0
9,0.021209,0.051783,-0.031576,0.055781,0.057776,-0.043615,1.0
10,0.021197,0.051732,-0.031659,0.056147,0.0584,-0.044057,1.0
11,0.021185,0.051702,-0.031738,0.056297,0.058603,-0.04443,1.0
12,0.021174,0.051639,-0.031947,0.056602,0.058667,-0.045303,1.0
13,0.02116,0.0516,-0.032122,0.056781,0.058423,-0.046138,1.0
14,0.021143,0.051612,-0.032194,0.05685,0.058247,-0.046508,1.0
15,0.021125,0.051691,-0.032371,0.056904,0.057659,-0.047116,1.0
16,0.021084,0.051759,-0.032534,0.057182,0.056742,-0.047828,1.0
17,0.021008,0.051739,-0.032623,0.057372,0.056024,-0.04851,1.0
18,0.020954,0.051701,-0.03264,0.057511,0.05567,-0.048774,1.0
19,0.020777,0.05152,-0.032665,0.057885,0.054829,-0.049448,1.0
20,0.020502,0.051246,-0.032729,0.057736,0.054461,-0.050197,1.0
21,0.020384,0.051171,-0.032814,0.057686,0.054405,-0.05056,1.0
22,0.020202,0.051197,-0.032998,0.057669,0.05409,-0.051099,1.0
23,0.020116,0.051296,-0.03315,0.057658,0.05366,-0.051327,1.0
24,0.020161,0.051408,-0.033265,0.057721,0.053535,-0.051307,1.0
25,0.0202,0.051469,-0.033297,0.057884,0.053582,-0.051274,1.0
26,0.020243,0.051594,-0.033364,0.058264,0.053734,-0.051149,1.0
27,0.020193,0.051672,-0.033579,0.058878,0.053935,-0.050979,1.0
28,0.02009,0.051659,-0.034001,0.059679,0.054188,-0.050797,1.0
29,0.020036,0.051638,-0.034243,0.06007,0.054264,-0.050701,1.0
30,0.019905,0.051408,-0.03477,0.060594,0.054311,-0.050486,1.0
31,0.019692,0.051015,-0.035395,0.060539,0.054291,-0.050291,1.0
32,0.019549,0.050873,-0.035786,0.060394,0.054278,-0.0502,1.0
33,0.019254,0.050795,-0.036617,0.059777,0.054138,-0.049904,1.0
34,0.018942,0.050849,-0.037393,0.058695,0.053829,-0.049555,1.0
35,0.018785,0.050877,-0.037756,0.058098,0.053658,-0.049385,1.0
36,0.018473,0.0509,-0.038356,0.056916,0.053363,-0.049072,1.0
37,0.018081,0.050915,-0.038782,0.055976,0.053128,-0.048858,1.0
38,0.017604,0.05099,-0.039171,0.055155,0.052953,-0.048776,1.0
39,0.017329,0.05101,-0.039372,0.054753,0.052921,-0.048774,1.0
40,0.016684,0.050953,-0.039752,0.054101,0.052912,-0.048819,1.0
41,0.015937,0.0507,-0.040136,0.053586,0.05291,-0.04888,1.0
42,0.015525,0.050517,-0.040341,0.053325,0.052911,-0.048898,1.0
43,0.014612,0.050101,-0.040679,0.052813,0.052856,-0.048847,1.0
44,0.013709,0.049606,-0.04083,0.052435,0.052598,-0.048644,1.0
45,0.012884,0.048973,-0.040808,0.052183,0.0522,-0.048345,1.0
46,0.012524,0.04856,-0.040785,0.052052,0.052003,-0.048142,1.0
47,0.01188,0.047466,-0.040655,0.05172,0.051724,-0.047733,1.0
48,0.011452,0.046312,-0.040454,0.051198,0.051796,-0.047402,1.0
49,0.011294,0.045758,-0.040392,0.050816,0.051985,-0.047224,1.0
50,0.011158,0.044597,-0.040452,0.050011,0.052453,-0.04681,1.0
51,0.011152,0.043211,-0.040687,0.049124,0.052859,-0.046329,1.0
52,0.011081,0.041869,-0.041132,0.048092,0.053167,-0.045691,1.0
53,0.011078,0.041356,-0.04145,0.047549,0.053258,-0.045329,1.0
54,0.011094,0.040796,-0.042195,0.046536,0.053273,-0.044631,1.0
55,0.010873,0.040523,-0.042854,0.045917,0.052927,-0.044008,1.0
56,0.01076,0.040406,-0.043082,0.045714,0.052639,-0.043735,1.0
57,0.010774,0.040427,-0.043143,0.045428,0.052037,-0.043335,1.0
58,0.01084,0.040714,-0.043166,0.045322,0.051445,-0.043015,1.0
59,0.010887,0.040728,-0.043206,0.045326,0.051188,-0.042863,1.0
60,0.011132,0.040591,-0.043291,0.045413,0.050864,-0.042702,1.0
